cliente_id,producto,fecha_contratacion
4207,seguro_vida,2023-03-23
4208,cuenta_nomina,2023-09-24
4208,tarjeta_credito,2021-11-07
4209,cuenta_nomina,2024-04-25
4209,cuenta_ahorro,2023-10-24
4209,prestamo_personal,2024-06-01
4210,cuenta_nomina,2024-04-01
4210,cuenta_ahorro,2024-01-31
4211,cuenta_nomina,2024-04-18
4211,cuenta_ahorro,2023-02-13
4211,tarjeta_credito,2023-10-17
4211,inversion,2024-03-11
4211,seguro_vida,2023-05-01
4212,cuenta_nomina,2022-10-23
4212,cuenta_ahorro,2024-07-14
4212,tarjeta_credito,2024-02-26
4212,inversion,2022-04-28
4212,seguro_vida,2024-01-15
4213,tarjeta_credito,2024-09-14
4214,cuenta_nomina,2024-07-12
4214,cuenta_ahorro,2024-08-09
4214,tarjeta_credito,2022-12-01
4214,inversion,2023-07-06
4214,prestamo_personal,2024-02-15
4214,seguro_vida,2023-01-26
4215,cuenta_nomina,2023-09-03
4215,cuenta_ahorro,2022-11-25
4215,tarjeta_credito,2024-05-30
4215,inversion,2022-12-20
4215,seguro_vida,2024-05-09
4216,cuenta_nomina,2024-11-10
4217,cuenta_nomina,2024-12-18
4217,cuenta_ahorro,2024-12-02
4218,cuenta_nomina,2024-06-22
4218,cuenta_ahorro,2023-09-03
4218,tarjeta_credito,2024-06-20
4218,prestamo_personal,2024-12-11
4219,cuenta_nomina,2023-05-26
4220,cuenta_nomina,2023-10-14
4220,cuenta_ahorro,2023-12-21
4220,prestamo_personal,2023-08-24
4221,cuenta_nomina,2021-08-01
4221,cuenta_ahorro,2023-06-24
4221,seguro_vida,2022-04-08
4222,cuenta_nomina,2024-12-01
4222,cuenta_ahorro,2024-08-07
4222,tarjeta_credito,2024-12-30
4222,inversion,2024-12-28
4223,cuenta_nomina,2024-02-17
4223,cuenta_ahorro,2023-09-27
4223,prestamo_personal,2022-07-07
4224,cuenta_nomina,2024-02-21
4224,cuenta_ahorro,2023-04-03
4224,tarjeta_credito,2024-08-28
4224,inversion,2023-08-08
4224,prestamo_personal,2024-08-24
4224,seguro_vida,2023-01-24
4226,cuenta_nomina,2024-03-13
4226,cuenta_ahorro,2024-08-20
4227,cuenta_nomina,2023-02-19
4227,cuenta_ahorro,2024-10-08
4227,tarjeta_credito,2024-10-16
4227,prestamo_personal,2023-06-27
4227,seguro_vida,2023-07-26
4228,cuenta_nomina,2024-08-27
4228,tarjeta_credito,2022-11-18
4229,cuenta_nomina,2021-07-22
4229,cuenta_ahorro,2021-09-09
4229,tarjeta_credito,2024-03-28
4230,cuenta_nomina,2021-09-19
4230,cuenta_ahorro,2023-05-28
4230,tarjeta_credito,2023-04-25
4230,prestamo_personal,2022-08-13
4231,cuenta_nomina,2023-11-27
4231,tarjeta_credito,2024-07-31
4232,cuenta_nomina,2024-01-07
4232,prestamo_personal,2023-01-29
4233,cuenta_nomina,2023-07-08
4234,cuenta_nomina,2021-09-26
4235,cuenta_nomina,2020-06-17
4236,cuenta_nomina,2022-08-09
4236,cuenta_ahorro,2023-09-28
4237,cuenta_nomina,2023-05-21
4237,cuenta_ahorro,2023-06-25
4237,prestamo_personal,2023-05-29
4238,cuenta_nomina,2024-07-20
4238,tarjeta_credito,2024-07-21
4238,inversion,2024-03-16
4238,prestamo_personal,2024-04-01
4238,seguro_vida,2024-11-17
4239,cuenta_nomina,2022-07-31
4239,inversion,2023-07-31
4239,prestamo_personal,2024-11-28
4240,cuenta_nomina,2024-02-09
4240,cuenta_ahorro,2024-02-01
4240,tarjeta_credito,2024-12-30
4240,prestamo_personal,2024-12-05
4241,prestamo_personal,2024-11-10
4242,cuenta_nomina,2023-09-14
4242,cuenta_ahorro,2023-05-12
4242,tarjeta_credito,2024-12-22
4242,prestamo_personal,2023-06-18
4242,seguro_vida,2024-09-11
4243,cuenta_nomina,2021-11-07
4244,cuenta_nomina,2022-01-08
4244,tarjeta_credito,2023-11-01
4244,prestamo_personal,2020-10-26
4245,cuenta_nomina,2022-09-05
4245,cuenta_ahorro,2024-12-18
4245,tarjeta_credito,2023-12-05
4246,cuenta_nomina,2024-11-22
4246,cuenta_ahorro,2024-12-06
4246,tarjeta_credito,2023-08-29
4247,cuenta_nomina,2024-03-11
4247,tarjeta_credito,2024-07-10
4247,prestamo_personal,2024-01-25
4248,cuenta_nomina,2022-03-19
4249,cuenta_nomina,2021-06-14
4250,cuenta_nomina,2024-09-14
4250,cuenta_ahorro,2024-04-29
4250,tarjeta_credito,2024-05-20
4250,inversion,2024-07-07
4250,prestamo_personal,2024-08-11
4250,seguro_vida,2024-08-08
4251,cuenta_nomina,2023-02-17
4252,cuenta_nomina,2024-01-31
4252,cuenta_ahorro,2024-04-27
4252,tarjeta_credito,2022-07-26
4252,inversion,2022-11-10
4252,seguro_vida,2023-05-25
4253,cuenta_nomina,2024-06-08
4253,cuenta_ahorro,2024-09-07
4254,cuenta_nomina,2020-08-26
4254,tarjeta_credito,2020-07-12
4254,seguro_vida,2023-08-10
4255,cuenta_nomina,2023-12-05
4256,cuenta_nomina,2021-03-31
4258,cuenta_nomina,2021-09-06
4258,tarjeta_credito,2024-11-27
4259,cuenta_nomina,2020-10-03
4260,cuenta_nomina,2022-10-27
4260,prestamo_personal,2024-09-16
4261,cuenta_nomina,2023-04-02
4261,cuenta_ahorro,2022-10-01
4261,tarjeta_credito,2023-02-09
4261,prestamo_personal,2023-03-14
4261,seguro_vida,2024-07-01
4262,cuenta_nomina,2023-09-27
4262,cuenta_ahorro,2024-05-10
4262,prestamo_personal,2024-05-23
4263,cuenta_nomina,2024-11-16
4263,tarjeta_credito,2024-05-02
4263,seguro_vida,2024-11-24
4264,cuenta_nomina,2024-01-14
4264,cuenta_ahorro,2024-06-02
4264,tarjeta_credito,2023-05-14
4264,inversion,2024-07-04
4264,prestamo_personal,2024-07-20
4264,seguro_vida,2024-09-27
4265,cuenta_nomina,2024-08-14
4265,prestamo_personal,2022-12-13
4266,cuenta_nomina,2024-08-27
4266,cuenta_ahorro,2024-04-16
4266,prestamo_personal,2024-05-18
4267,cuenta_nomina,2023-06-12
4267,prestamo_personal,2023-11-11
4268,cuenta_nomina,2024-10-23
4268,tarjeta_credito,2024-06-17
4268,prestamo_personal,2022-03-21
4269,cuenta_nomina,2024-05-16
4269,tarjeta_credito,2021-10-23
4269,prestamo_personal,2021-12-21
4270,cuenta_nomina,2022-05-07
4270,cuenta_ahorro,2023-06-16
4271,cuenta_nomina,2024-06-08
4272,cuenta_nomina,2024-03-10
4272,cuenta_ahorro,2023-06-19
4273,cuenta_nomina,2022-06-30
4273,prestamo_personal,2024-07-04
4274,cuenta_nomina,2022-10-11
4274,cuenta_ahorro,2023-08-27
4274,tarjeta_credito,2022-08-07
4274,seguro_vida,2023-09-18
4275,cuenta_nomina,2022-12-28
4275,cuenta_ahorro,2022-02-26
4276,cuenta_nomina,2024-05-06
4277,cuenta_nomina,2024-11-28
4277,tarjeta_credito,2024-02-21
4277,inversion,2024-05-08
4277,prestamo_personal,2024-07-05
4277,seguro_vida,2024-02-17
4278,cuenta_nomina,2023-06-10
4278,cuenta_ahorro,2020-11-19
4279,cuenta_nomina,2023-06-01
4279,prestamo_personal,2024-03-10
4280,cuenta_nomina,2024-04-01
4281,cuenta_nomina,2021-04-12
4281,prestamo_personal,2021-11-07
4282,cuenta_nomina,2024-07-04
4283,cuenta_nomina,2023-09-29
4283,cuenta_ahorro,2023-08-06
4283,tarjeta_credito,2023-11-10
4283,inversion,2024-02-04
4283,prestamo_personal,2023-05-10
4283,seguro_vida,2023-11-12
4284,cuenta_nomina,2022-12-15
4284,cuenta_ahorro,2024-07-17
4284,tarjeta_credito,2024-12-26
4284,prestamo_personal,2024-08-12
4284,seguro_vida,2023-12-23
4285,tarjeta_credito,2024-12-03
4285,prestamo_personal,2024-12-30
4286,cuenta_nomina,2024-02-26
4286,cuenta_ahorro,2023-03-10
4286,tarjeta_credito,2024-06-04
4286,prestamo_personal,2024-01-16
4287,cuenta_nomina,2023-09-12
4287,prestamo_personal,2023-10-18
4288,cuenta_nomina,2024-02-11
4289,cuenta_nomina,2024-06-15
4289,tarjeta_credito,2024-05-21
4290,cuenta_nomina,2024-09-27
4290,cuenta_ahorro,2024-03-25
4290,tarjeta_credito,2024-09-10
4291,cuenta_nomina,2022-06-21
4291,inversion,2022-08-10
4291,prestamo_personal,2024-09-20
4292,cuenta_nomina,2023-02-07
4293,cuenta_nomina,2024-02-16
4293,cuenta_ahorro,2024-05-27
4294,cuenta_nomina,2023-02-18
4294,seguro_vida,2020-07-15
4295,cuenta_nomina,2023-10-01
4295,cuenta_ahorro,2022-12-21
4296,cuenta_nomina,2023-01-31
4297,cuenta_nomina,2023-11-16
4297,cuenta_ahorro,2020-10-06
4297,seguro_vida,2023-06-25
4298,cuenta_nomina,2024-10-24
4298,tarjeta_credito,2024-08-10
4299,cuenta_nomina,2024-01-30
4299,cuenta_ahorro,2023-08-14
4299,prestamo_personal,2024-09-15
4300,cuenta_nomina,2024-01-05
4300,cuenta_ahorro,2024-01-31
4300,tarjeta_credito,2023-03-24
4300,prestamo_personal,2024-05-24
4301,cuenta_nomina,2024-05-12
4301,cuenta_ahorro,2024-06-14
4301,tarjeta_credito,2023-11-27
4301,prestamo_personal,2023-04-28
4302,cuenta_nomina,2024-06-04
4303,cuenta_nomina,2024-05-16
4303,cuenta_ahorro,2024-05-22
4303,tarjeta_credito,2024-11-08
4304,cuenta_nomina,2021-12-05
4304,cuenta_ahorro,2024-01-25
4305,cuenta_nomina,2024-04-10
4306,cuenta_nomina,2022-02-27
4307,cuenta_nomina,2024-05-31
4307,cuenta_ahorro,2024-05-02
4307,tarjeta_credito,2024-10-22
4307,prestamo_personal,2024-10-03
4308,cuenta_nomina,2022-10-23
4308,cuenta_ahorro,2021-09-09
4309,cuenta_nomina,2023-11-27
4309,cuenta_ahorro,2024-03-08
4310,cuenta_nomina,2022-11-23
4310,cuenta_ahorro,2022-12-31
4310,tarjeta_credito,2023-07-22
4310,inversion,2023-01-08
4310,prestamo_personal,2022-03-25
4310,seguro_vida,2022-10-28
4311,cuenta_nomina,2024-12-27
4311,cuenta_ahorro,2024-09-16
4311,tarjeta_credito,2024-12-21
4311,prestamo_personal,2024-10-07
4312,cuenta_nomina,2023-06-29
4312,tarjeta_credito,2024-01-31
4313,cuenta_nomina,2023-05-16
4313,cuenta_ahorro,2024-11-13
4314,cuenta_nomina,2024-01-19
4315,cuenta_nomina,2023-08-26
4316,cuenta_nomina,2024-12-30
4316,cuenta_ahorro,2022-05-05
4316,tarjeta_credito,2023-04-05
4316,prestamo_personal,2021-07-16
4317,cuenta_nomina,2024-01-22
4318,cuenta_nomina,2024-07-08
4319,cuenta_nomina,2023-01-02
4319,cuenta_ahorro,2024-06-16
4319,tarjeta_credito,2023-02-09
4320,cuenta_nomina,2022-12-31
4320,cuenta_ahorro,2024-03-05
4320,tarjeta_credito,2024-01-18
4321,cuenta_nomina,2023-06-09
4321,cuenta_ahorro,2024-06-02
4321,tarjeta_credito,2023-08-22
4322,cuenta_nomina,2024-11-10
4322,cuenta_ahorro,2022-04-04
4322,tarjeta_credito,2024-02-14
4322,prestamo_personal,2023-04-15
4323,cuenta_nomina,2024-10-08
4323,tarjeta_credito,2022-05-19
4324,cuenta_nomina,2021-03-29
4324,cuenta_ahorro,2022-06-30
4325,cuenta_nomina,2023-12-21
4325,tarjeta_credito,2021-11-27
4326,cuenta_ahorro,2024-05-10
4327,cuenta_nomina,2024-09-04
4328,cuenta_nomina,2023-09-20
4328,cuenta_ahorro,2024-02-10
4328,tarjeta_credito,2024-10-30
4328,prestamo_personal,2024-07-05
4328,seguro_vida,2022-09-26
4329,cuenta_nomina,2024-06-12
4329,cuenta_ahorro,2023-02-11
4329,inversion,2022-11-09
4330,cuenta_nomina,2024-08-21
4330,cuenta_ahorro,2024-04-29
4330,tarjeta_credito,2024-07-14
4330,inversion,2024-06-04
4330,prestamo_personal,2024-07-26
4330,seguro_vida,2024-08-04
4331,cuenta_nomina,2024-04-29
4331,cuenta_ahorro,2024-06-28
4331,tarjeta_credito,2024-05-11
4331,inversion,2024-02-10
4331,prestamo_personal,2024-02-04
4332,cuenta_nomina,2024-11-06
4332,tarjeta_credito,2024-08-18
4333,cuenta_nomina,2023-01-14
4333,cuenta_ahorro,2022-12-13
4334,cuenta_nomina,2021-09-02
4334,cuenta_ahorro,2021-10-21
4335,cuenta_nomina,2024-08-12
4335,cuenta_ahorro,2024-10-26
4335,prestamo_personal,2021-02-18
4336,cuenta_nomina,2023-05-15
4337,cuenta_nomina,2024-09-13
4337,cuenta_ahorro,2024-12-26
4337,tarjeta_credito,2024-11-22
4337,inversion,2024-01-30
4337,prestamo_personal,2024-06-10
4337,seguro_vida,2024-08-09
4338,cuenta_nomina,2023-10-18
4338,prestamo_personal,2022-01-28
4338,seguro_vida,2023-01-21
4339,cuenta_nomina,2023-01-11
4339,tarjeta_credito,2024-12-03
4340,cuenta_nomina,2023-11-01
4340,cuenta_ahorro,2024-01-20
4341,cuenta_nomina,2022-11-29
4341,cuenta_ahorro,2022-12-18
4342,cuenta_nomina,2024-02-21
4343,cuenta_nomina,2024-12-30
4343,cuenta_ahorro,2022-02-02
4343,tarjeta_credito,2022-01-25
4343,inversion,2023-01-20
4343,prestamo_personal,2024-11-05
4343,seguro_vida,2024-12-20
4344,cuenta_nomina,2021-12-06
4344,cuenta_ahorro,2022-01-27
4344,tarjeta_credito,2022-02-22
4344,inversion,2022-01-14
4345,cuenta_nomina,2023-05-18
4345,cuenta_ahorro,2024-05-18
4345,tarjeta_credito,2024-11-13
4346,cuenta_nomina,2023-12-26
4346,seguro_vida,2023-07-11
4347,cuenta_ahorro,2024-12-02
4348,cuenta_nomina,2021-08-17
4348,cuenta_ahorro,2024-12-23
4348,prestamo_personal,2021-05-15
4349,cuenta_nomina,2023-11-18
4349,cuenta_ahorro,2020-06-21
4349,tarjeta_credito,2021-11-23
4349,prestamo_personal,2021-01-20
4350,cuenta_nomina,2020-10-02
4350,cuenta_ahorro,2024-04-25
4350,tarjeta_credito,2020-12-15
4351,cuenta_nomina,2023-11-16
4352,cuenta_nomina,2022-11-02
4352,tarjeta_credito,2022-08-10
4353,cuenta_nomina,2024-04-02
4353,cuenta_ahorro,2024-03-26
4353,prestamo_personal,2022-03-17
4354,cuenta_nomina,2020-04-28
4354,prestamo_personal,2021-06-11
4355,cuenta_nomina,2021-10-08
4355,prestamo_personal,2021-05-29
4356,cuenta_nomina,2024-05-15
4356,cuenta_ahorro,2022-05-08
4356,tarjeta_credito,2024-05-18
4357,cuenta_nomina,2023-10-29
4357,tarjeta_credito,2022-01-29
4357,seguro_vida,2022-09-11
4358,cuenta_nomina,2024-10-12
4358,prestamo_personal,2024-10-14
4360,cuenta_nomina,2024-11-05
4360,tarjeta_credito,2024-12-19
4360,prestamo_personal,2024-10-16
4360,seguro_vida,2024-12-20
4361,cuenta_nomina,2023-10-20
4361,tarjeta_credito,2024-05-23
4362,cuenta_nomina,2023-08-10
4362,cuenta_ahorro,2024-07-22
4363,cuenta_nomina,2022-10-06
4363,cuenta_ahorro,2023-04-05
4363,inversion,2024-01-25
4364,cuenta_nomina,2024-10-26
4364,cuenta_ahorro,2023-02-04
4365,cuenta_nomina,2022-05-13
4366,cuenta_nomina,2023-12-20
4366,tarjeta_credito,2023-12-06
4366,prestamo_personal,2024-12-02
4367,cuenta_nomina,2020-11-27
4367,cuenta_ahorro,2024-09-12
4368,cuenta_nomina,2024-08-02
4368,tarjeta_credito,2024-10-13
4368,prestamo_personal,2023-07-07
4368,seguro_vida,2023-08-04
4369,cuenta_nomina,2024-05-07
4369,cuenta_ahorro,2024-08-04
4369,tarjeta_credito,2024-09-15
4369,prestamo_personal,2024-06-20
4369,seguro_vida,2024-11-10
4370,cuenta_nomina,2024-11-11
4370,cuenta_ahorro,2024-11-28
4370,inversion,2024-12-04
4370,seguro_vida,2024-12-13
4371,cuenta_nomina,2024-05-19
4371,cuenta_ahorro,2024-12-15
4371,tarjeta_credito,2024-05-26
4371,inversion,2023-05-28
4371,prestamo_personal,2023-10-07
4371,seguro_vida,2023-04-16
4372,cuenta_nomina,2022-07-19
4373,cuenta_nomina,2023-01-16
4373,prestamo_personal,2023-05-26
4374,cuenta_nomina,2024-10-27
4374,tarjeta_credito,2024-12-24
4374,seguro_vida,2024-10-25
4375,cuenta_nomina,2024-10-15
4376,cuenta_nomina,2022-08-19
4376,cuenta_ahorro,2022-05-29
4376,tarjeta_credito,2023-07-12
4377,cuenta_nomina,2024-10-14
4377,tarjeta_credito,2024-03-10
4378,cuenta_nomina,2024-01-22
4379,cuenta_nomina,2024-05-03
4379,cuenta_ahorro,2024-03-04
4379,tarjeta_credito,2024-09-07
4379,inversion,2024-12-10
4379,prestamo_personal,2024-09-17
4379,seguro_vida,2024-08-24
4380,cuenta_nomina,2023-12-22
4380,cuenta_ahorro,2024-06-05
4381,cuenta_nomina,2023-04-28
4381,cuenta_ahorro,2024-12-28
4381,tarjeta_credito,2023-12-27
4381,prestamo_personal,2023-01-30
4381,seguro_vida,2023-10-15
4382,cuenta_nomina,2024-05-05
4382,cuenta_ahorro,2024-05-17
4383,cuenta_nomina,2021-06-16
4383,cuenta_ahorro,2024-08-24
4383,tarjeta_credito,2023-08-03
4384,cuenta_nomina,2023-10-21
4384,cuenta_ahorro,2024-05-21
4384,tarjeta_credito,2024-06-12
4384,prestamo_personal,2024-11-21
4384,seguro_vida,2024-01-24
4385,cuenta_nomina,2023-10-14
4386,cuenta_nomina,2024-04-23
4386,tarjeta_credito,2023-09-03
4386,prestamo_personal,2022-08-14
4387,cuenta_nomina,2021-08-17
4388,tarjeta_credito,2024-09-18
4388,inversion,2024-10-11
4388,prestamo_personal,2024-10-07
4389,cuenta_nomina,2024-12-23
4389,tarjeta_credito,2021-01-10
4389,inversion,2024-06-23
4389,prestamo_personal,2021-12-14
4389,seguro_vida,2022-03-12
4390,cuenta_nomina,2023-01-07
4390,cuenta_ahorro,2024-06-20
4390,seguro_vida,2023-08-21
4391,cuenta_nomina,2024-01-20
4391,cuenta_ahorro,2023-10-13
4392,cuenta_nomina,2023-09-05
4393,cuenta_nomina,2024-12-23
4393,cuenta_ahorro,2023-08-11
4393,prestamo_personal,2023-07-07
4393,seguro_vida,2023-05-23
4394,cuenta_nomina,2024-12-02
4394,cuenta_ahorro,2024-02-11
4394,tarjeta_credito,2024-10-19
4394,inversion,2023-11-09
4394,prestamo_personal,2024-04-13
4394,seguro_vida,2023-10-13
4395,cuenta_nomina,2022-09-30
4395,cuenta_ahorro,2024-04-13
4395,tarjeta_credito,2024-07-13
4396,cuenta_nomina,2024-12-31
4396,cuenta_ahorro,2024-12-27
4396,tarjeta_credito,2024-12-27
4396,seguro_vida,2024-12-30
4397,cuenta_nomina,2022-04-06
4397,cuenta_ahorro,2020-12-01
4398,cuenta_nomina,2021-12-25
4398,cuenta_ahorro,2023-12-08
4398,tarjeta_credito,2021-04-06
4398,prestamo_personal,2021-05-13
4399,cuenta_nomina,2024-12-08
4399,cuenta_ahorro,2023-02-28
4399,tarjeta_credito,2023-08-21
4400,cuenta_nomina,2023-08-28
4400,tarjeta_credito,2023-09-15
4401,cuenta_nomina,2024-11-16
4401,prestamo_personal,2024-11-17
4402,cuenta_nomina,2024-05-06
4402,cuenta_ahorro,2024-12-28
4402,seguro_vida,2023-01-18
4403,cuenta_ahorro,2024-11-30
4404,cuenta_nomina,2024-10-22
4405,cuenta_nomina,2024-09-16
4405,cuenta_ahorro,2024-01-13
4406,cuenta_nomina,2023-12-23
4406,cuenta_ahorro,2022-08-11
4406,tarjeta_credito,2023-07-03
4407,cuenta_nomina,2020-04-08
4408,cuenta_nomina,2024-09-16
4408,prestamo_personal,2021-08-01
4409,cuenta_nomina,2023-05-10
4409,cuenta_ahorro,2023-04-20
4409,tarjeta_credito,2023-06-11
4409,inversion,2024-09-07
4409,prestamo_personal,2024-11-22
4409,seguro_vida,2024-04-11
4410,cuenta_nomina,2024-02-06
4410,tarjeta_credito,2022-09-29
4411,cuenta_nomina,2024-07-13
4412,cuenta_nomina,2024-08-26
4412,tarjeta_credito,2024-11-10
4412,prestamo_personal,2024-04-03
4412,seguro_vida,2024-10-18
4413,cuenta_nomina,2021-08-07
4413,cuenta_ahorro,2022-11-07
4413,inversion,2024-04-11
4414,cuenta_nomina,2024-05-08
4414,tarjeta_credito,2022-03-05
4414,prestamo_personal,2024-01-31
4414,seguro_vida,2021-04-26
4415,cuenta_nomina,2023-09-18
4415,cuenta_ahorro,2022-10-02
4415,tarjeta_credito,2024-08-27
4415,inversion,2022-03-17
4415,prestamo_personal,2023-02-01
4415,seguro_vida,2024-12-16
4416,cuenta_nomina,2023-07-25
4416,tarjeta_credito,2023-07-05
4417,cuenta_nomina,2022-03-21
4417,cuenta_ahorro,2024-05-31
4418,cuenta_nomina,2021-12-11
4419,cuenta_nomina,2021-09-05
4419,cuenta_ahorro,2022-02-08
4420,cuenta_nomina,2023-02-18
4420,cuenta_ahorro,2024-09-12
4421,cuenta_nomina,2023-10-14
4421,cuenta_ahorro,2023-08-17
4421,tarjeta_credito,2024-02-11
4422,cuenta_nomina,2024-12-08
4422,cuenta_ahorro,2024-12-23
4422,tarjeta_credito,2024-12-23
4423,cuenta_nomina,2023-04-21
4423,tarjeta_credito,2024-01-23
4424,cuenta_nomina,2024-07-12
4425,cuenta_nomina,2023-12-29
4425,tarjeta_credito,2024-10-08
4425,prestamo_personal,2024-09-08
4426,cuenta_nomina,2023-12-28
4426,tarjeta_credito,2024-09-27
4427,cuenta_nomina,2024-01-19
4428,cuenta_nomina,2024-05-03
4428,cuenta_ahorro,2023-07-12
4428,tarjeta_credito,2023-03-10
4428,inversion,2024-06-16
4428,prestamo_personal,2022-11-03
4428,seguro_vida,2023-10-28
4429,cuenta_nomina,2020-10-03
4430,cuenta_nomina,2024-08-09
4430,inversion,2024-09-26
4430,seguro_vida,2024-11-10
4431,cuenta_nomina,2024-03-12
4431,cuenta_ahorro,2023-08-20
4432,cuenta_nomina,2022-11-08
4432,tarjeta_credito,2022-04-03
4432,prestamo_personal,2022-07-31
4433,cuenta_nomina,2024-07-23
4433,cuenta_ahorro,2023-08-06
4433,inversion,2023-06-22
4433,prestamo_personal,2024-09-23
4434,cuenta_nomina,2024-09-10
4434,cuenta_ahorro,2023-03-22
4435,cuenta_nomina,2023-05-23
4435,cuenta_ahorro,2023-12-17
4435,tarjeta_credito,2024-10-15
4435,inversion,2024-03-04
4435,prestamo_personal,2024-05-30
4435,seguro_vida,2023-04-11
4436,cuenta_nomina,2023-07-06
4436,cuenta_ahorro,2023-12-13
4437,cuenta_ahorro,2024-08-14
4438,cuenta_nomina,2023-11-06
4438,prestamo_personal,2024-11-13
4438,seguro_vida,2022-10-13
4439,cuenta_nomina,2024-12-25
4439,cuenta_ahorro,2024-09-24
4440,cuenta_nomina,2023-09-05
4440,tarjeta_credito,2023-09-19
4441,cuenta_nomina,2024-01-20
4441,cuenta_ahorro,2024-03-10
4441,tarjeta_credito,2023-11-28
4441,prestamo_personal,2024-09-27
4441,seguro_vida,2024-11-26
4442,cuenta_nomina,2024-04-24
4443,cuenta_nomina,2024-06-21
4443,cuenta_ahorro,2023-01-22
4444,cuenta_nomina,2022-07-13
4445,cuenta_nomina,2023-12-20
4445,tarjeta_credito,2023-11-25
4445,inversion,2024-01-01
4445,prestamo_personal,2024-06-25
4445,seguro_vida,2024-12-18
4446,cuenta_nomina,2023-01-02
4446,cuenta_ahorro,2024-02-01
4447,cuenta_nomina,2023-10-01
4448,cuenta_nomina,2021-10-31
4448,tarjeta_credito,2022-06-09
4448,inversion,2023-07-27
4449,cuenta_nomina,2021-10-18
4449,seguro_vida,2024-03-28
4450,cuenta_nomina,2021-11-23
4450,cuenta_ahorro,2023-01-21
4451,cuenta_nomina,2023-05-26
4451,cuenta_ahorro,2023-11-14
4451,tarjeta_credito,2024-11-18
4451,prestamo_personal,2022-07-11
4451,seguro_vida,2022-08-25
4452,cuenta_nomina,2023-06-28
4452,cuenta_ahorro,2022-07-25
4452,tarjeta_credito,2022-12-25
4452,inversion,2024-11-14
4452,seguro_vida,2024-03-24
4453,cuenta_nomina,2022-04-22
4453,cuenta_ahorro,2022-08-05
4454,cuenta_nomina,2023-03-30
4455,cuenta_nomina,2024-10-17
4455,cuenta_ahorro,2024-10-08
4456,cuenta_nomina,2022-07-29
4457,cuenta_nomina,2024-01-20
4457,cuenta_ahorro,2024-08-16
4457,tarjeta_credito,2024-07-03
4458,cuenta_nomina,2022-03-19
4458,cuenta_ahorro,2022-12-07
4459,cuenta_nomina,2022-04-27
4459,cuenta_ahorro,2023-07-16
4459,seguro_vida,2023-11-07
4460,cuenta_nomina,2024-03-15
4461,cuenta_nomina,2023-09-27
4461,cuenta_ahorro,2023-08-24
4461,prestamo_personal,2024-12-06
4462,cuenta_nomina,2024-02-02
4462,prestamo_personal,2021-02-03
4463,cuenta_nomina,2024-11-10
4463,tarjeta_credito,2024-11-18
4463,prestamo_personal,2024-10-07
4464,cuenta_nomina,2024-03-03
4464,cuenta_ahorro,2024-11-16
4464,tarjeta_credito,2024-05-26
4464,seguro_vida,2023-04-16
4465,cuenta_nomina,2024-12-25
4466,cuenta_nomina,2023-11-26
4466,inversion,2023-05-26
4466,prestamo_personal,2023-02-02
4467,cuenta_nomina,2023-08-21
4467,cuenta_ahorro,2023-11-27
4467,tarjeta_credito,2023-06-15
4467,inversion,2022-09-15
4467,prestamo_personal,2024-03-01
4467,seguro_vida,2022-01-14
4468,cuenta_nomina,2020-09-08
4468,tarjeta_credito,2022-03-10
4468,prestamo_personal,2023-05-25
4469,cuenta_nomina,2024-12-11
4469,tarjeta_credito,2024-11-01
4470,cuenta_nomina,2024-04-12
4471,tarjeta_credito,2024-12-02
4472,tarjeta_credito,2024-07-12
4473,cuenta_nomina,2023-12-31
4474,cuenta_nomina,2023-08-03
4475,cuenta_nomina,2024-04-20
4475,tarjeta_credito,2021-09-14
4475,seguro_vida,2023-02-21
4476,cuenta_nomina,2024-11-14
4476,cuenta_ahorro,2024-07-03
4476,tarjeta_credito,2023-12-08
4477,cuenta_nomina,2023-01-04
4477,cuenta_ahorro,2024-06-16
4478,cuenta_nomina,2024-06-25
4478,cuenta_ahorro,2021-02-06
4478,tarjeta_credito,2022-09-12
4479,cuenta_nomina,2023-10-12
4479,cuenta_ahorro,2024-08-14
4479,tarjeta_credito,2024-01-07
4479,inversion,2024-08-04
4479,prestamo_personal,2024-09-24
4479,seguro_vida,2024-07-18
4480,cuenta_nomina,2023-05-04
4480,cuenta_ahorro,2024-03-05
4481,cuenta_nomina,2022-05-05
4481,tarjeta_credito,2023-03-02
4482,cuenta_nomina,2024-05-13
4482,cuenta_ahorro,2024-10-28
4483,cuenta_nomina,2024-10-23
4484,cuenta_nomina,2022-04-03
4484,cuenta_ahorro,2021-11-14
4484,tarjeta_credito,2023-07-03
4485,cuenta_nomina,2024-11-18
4485,cuenta_ahorro,2024-09-23
4485,tarjeta_credito,2024-12-04
4485,seguro_vida,2024-10-29
4486,cuenta_nomina,2024-05-27
4486,cuenta_ahorro,2024-08-15
4486,tarjeta_credito,2024-06-15
4486,inversion,2024-07-31
4487,cuenta_nomina,2023-11-05
4487,cuenta_ahorro,2024-05-02
4488,cuenta_nomina,2020-05-12
4488,prestamo_personal,2021-08-26
4489,cuenta_nomina,2021-11-11
4489,cuenta_ahorro,2024-11-09
4489,seguro_vida,2022-02-15
4490,cuenta_nomina,2023-10-05
4490,cuenta_ahorro,2024-07-06
4491,cuenta_nomina,2022-12-13
4492,cuenta_nomina,2023-08-28
4492,cuenta_ahorro,2022-10-23
4492,prestamo_personal,2024-09-08
