cliente_id,edad,genero,ubicacion,antiguedad_dias,segmento,ingreso_mensual
1814,41,M,994.0,1067,Masivo,10400.0
1815,54,M,606.0,810,Masivo,13300.0
1816,65,M,467.0,1237,Masivo,17000.0
1817,47,F,471.0,149,Medio,31000.0
1818,80,M,1310.0,1406,Masivo,9500.0
1819,67,M,1294.0,1316,Masivo,8000.0
1820,64,F,1360.0,422,Masivo,14200.0
1821,66,F,1521.0,587,Masivo,10800.0
1822,27,F,,1722,Masivo,14400.0
1823,44,M,42.0,1309,Masivo,9700.0
1824,52,F,910.0,716,Masivo,12200.0
1825,71,F,1440.0,800,Masivo,17400.0
1826,18,M,1277.0,634,Alto,43500.0
1827,18,M,376.0,743,Alto,40200.0
1828,42,F,1665.0,585,Masivo,7800.0
1829,64,M,979.0,356,Masivo,11900.0
1830,31,M,146.0,716,Alto,23700.0
1831,33,M,646.0,723,Premium,76000.0
1832,79,F,371.0,1573,Masivo,7200.0
1833,27,F,165.0,1149,Masivo,9600.0
1834,23,M,957.0,381,Premium,83800.0
1835,32,F,1556.0,700,Alto,43100.0
1836,51,M,644.0,1613,Masivo,13600.0
1837,75,F,1426.0,765,Masivo,15300.0
1838,80,M,833.0,1066,Masivo,12600.0
1839,55,F,700.0,1647,Masivo,13400.0
1840,26,M,1095.0,568,Alto,27500.0
1841,43,M,1641.0,1186,Masivo,9700.0
1842,54,M,1311.0,994,Masivo,10500.0
1843,60,F,1373.0,1466,Masivo,11000.0
1844,33,M,1052.0,1732,Masivo,14300.0
1845,72,F,1494.0,716,Masivo,6900.0
1846,69,F,1565.0,639,Masivo,10300.0
1847,71,F,1130.0,1703,Masivo,11200.0
1848,38,F,900.0,188,Medio,14000.0
1849,32,F,105.0,546,Premium,83400.0
1850,30,F,1718.0,1089,Alto,56600.0
1851,67,F,783.0,1777,Masivo,10900.0
1852,27,M,1675.0,1820,Masivo,11000.0
1853,46,M,99.0,317,Masivo,13900.0
1854,44,M,917.0,717,Masivo,14400.0
1855,40,M,709.0,710,Masivo,11700.0
1856,31,M,1156.0,356,Premium,108800.0
1857,47,F,265.0,982,Masivo,19700.0
1858,25,F,862.0,1302,Masivo,6000.0
1859,69,M,1154.0,350,Masivo,14000.0
1860,70,M,432.0,1330,Masivo,8800.0
1861,56,M,53.0,940,Masivo,10800.0
1862,71,F,629.0,299,Medio,19800.0
1863,27,F,178.0,842,Premium,38600.0
1864,33,F,759.0,1092,Alto,46800.0
1865,43,M,708.0,602,Masivo,6100.0
1866,61,F,1203.0,753,Masivo,8500.0
1867,70,M,477.0,1438,Masivo,8200.0
1868,19,F,159.0,1562,Masivo,10200.0
1869,72,M,23.0,1071,Masivo,8400.0
1870,65,F,668.0,1613,Masivo,10800.0
1871,24,F,973.0,799,Premium,98200.0
1872,69,M,1254.0,1120,Masivo,10800.0
1873,25,F,,378,Alto,37900.0
1874,71,M,382.0,138,Masivo,13900.0
1875,32,F,396.0,1581,Masivo,11800.0
1876,70,F,1705.0,1309,Masivo,15700.0
1877,61,F,239.0,1294,Masivo,14900.0
1878,59,F,1706.0,186,Masivo,11900.0
1879,55,M,253.0,19,Medio,31600.0
1880,70,F,854.0,1489,Masivo,13900.0
1881,22,M,1678.0,499,Alto,32600.0
1882,59,F,1028.0,1691,Masivo,16600.0
1883,26,F,870.0,1071,Premium,76500.0
1884,72,F,508.0,836,Masivo,12600.0
1885,39,F,381.0,1097,Masivo,7600.0
1886,78,F,410.0,1638,Masivo,9600.0
1887,28,F,551.0,1500,Masivo,10100.0
1888,45,F,578.0,1802,Masivo,11800.0
1889,43,F,717.0,1594,Masivo,14900.0
1890,42,M,1167.0,352,Masivo,19000.0
1891,29,F,1470.0,653,Premium,86400.0
1892,76,M,1661.0,1292,Masivo,11400.0
1893,35,F,1358.0,1488,Masivo,7000.0
1894,27,M,561.0,1331,Masivo,9900.0
1895,57,M,1822.0,955,Masivo,17200.0
1896,59,F,830.0,1487,Masivo,9900.0
1897,44,M,746.0,558,Masivo,17600.0
1898,48,F,940.0,1611,Masivo,15000.0
1899,35,M,1726.0,985,Masivo,9300.0
1900,44,F,662.0,1044,Masivo,10900.0
1901,74,F,1817.0,558,Masivo,11000.0
1902,33,F,61.0,1544,Masivo,6000.0
1903,69,M,1200.0,628,Masivo,10300.0
1904,19,F,310.0,1806,Masivo,15400.0
1905,68,F,495.0,1385,Masivo,17500.0
1906,48,F,1345.0,731,Masivo,10800.0
1907,49,F,971.0,1649,Masivo,16300.0
1908,54,M,271.0,1507,Masivo,9000.0
1909,42,F,887.0,76,Medio,26800.0
1910,19,F,763.0,469,Alto,33600.0
1911,32,F,923.0,1076,Alto,36300.0
1912,69,F,653.0,1704,Masivo,15300.0
1913,21,M,1743.0,1324,Masivo,11900.0
1914,48,M,1664.0,1641,Masivo,12400.0
1915,67,M,148.0,1001,Masivo,15300.0
1916,32,F,606.0,1516,Masivo,11600.0
1917,24,M,1599.0,537,Premium,112800.0
1918,33,M,1726.0,1535,Masivo,8500.0
1919,70,M,628.0,1376,Masivo,15200.0
1920,65,F,1507.0,147,Masivo,11900.0
1921,78,F,434.0,144,Medio,27000.0
1922,72,F,1424.0,1231,Masivo,11200.0
1923,42,F,1196.0,464,Masivo,10700.0
1924,71,F,72.0,1442,Masivo,13000.0
1925,29,M,74.0,355,Alto,43300.0
1926,55,M,719.0,781,Masivo,12100.0
1927,65,F,1404.0,1427,Masivo,7400.0
1928,76,M,956.0,585,Masivo,14800.0
1929,63,F,1052.0,577,Masivo,11000.0
1930,78,F,1790.0,989,Masivo,9300.0
1931,27,M,1318.0,743,Premium,82300.0
1932,30,M,1055.0,1159,Masivo,13400.0
1933,69,M,1290.0,1546,Masivo,11400.0
1934,49,F,631.0,1091,Masivo,14900.0
1935,29,M,1487.0,1749,Masivo,14700.0
1936,23,F,393.0,1767,Masivo,12100.0
1937,56,F,92.0,1815,Masivo,15100.0
1938,51,M,1246.0,673,Masivo,12300.0
1939,39,M,1009.0,569,Masivo,13200.0
1940,30,M,1626.0,1608,Masivo,11500.0
1941,39,F,359.0,1312,Masivo,14600.0
1942,76,F,789.0,351,Masivo,14200.0
1943,73,F,1187.0,1807,Masivo,9700.0
1944,19,M,353.0,800,Premium,94100.0
1945,63,M,735.0,981,Masivo,11000.0
1946,67,F,107.0,382,Masivo,13600.0
1947,51,M,244.0,585,Masivo,16800.0
1948,79,M,604.0,1661,Masivo,13700.0
1949,63,F,1097.0,1659,Masivo,9100.0
1950,43,F,1210.0,1277,Masivo,13000.0
1951,39,F,1100.0,1075,Masivo,16100.0
1952,26,M,538.0,1709,Masivo,10000.0
1953,64,F,376.0,82,Masivo,7200.0
1954,68,M,1597.0,123,Medio,25000.0
1955,49,M,991.0,323,Medio,25200.0
1956,29,F,1123.0,539,Alto,21100.0
1957,53,F,1213.0,1264,Masivo,12500.0
1958,77,M,271.0,1544,Masivo,16000.0
1959,40,M,1363.0,568,Masivo,14700.0
1960,55,M,1713.0,1193,Masivo,13000.0
1961,42,M,1285.0,887,Masivo,16600.0
1962,62,M,743.0,1496,Masivo,10900.0
1963,29,F,1047.0,1584,Masivo,11200.0
1964,78,M,1809.0,244,Masivo,12600.0
1965,54,F,1615.0,1646,Masivo,16600.0
1966,67,F,1816.0,1245,Masivo,6000.0
1967,20,F,1796.0,1649,Masivo,11700.0
1968,38,M,1639.0,124,Masivo,13800.0
1969,79,F,1692.0,60,Masivo,9400.0
1970,58,F,1026.0,1560,Masivo,13500.0
1971,77,F,1008.0,1735,Masivo,16800.0
1972,39,F,734.0,91,Masivo,14500.0
1973,33,F,1089.0,516,Premium,75600.0
1974,38,F,1098.0,187,Medio,26900.0
1975,74,M,623.0,730,Masivo,10700.0
1976,70,M,70.0,385,Masivo,17200.0
1977,58,F,205.0,1750,Masivo,10700.0
1978,39,F,1455.0,325,Masivo,8400.0
1979,34,M,1088.0,967,Alto,47100.0
1980,62,M,1421.0,257,Medio,22200.0
1981,34,F,25.0,410,Alto,45700.0
1982,64,F,,569,Masivo,15100.0
1983,42,F,1352.0,433,Masivo,10800.0
1984,44,M,793.0,257,Masivo,12600.0
1985,74,F,49.0,1683,Masivo,6000.0
1986,74,F,1169.0,1390,Masivo,11400.0
1987,52,M,1809.0,1585,Masivo,10400.0
1988,71,F,1202.0,1317,Masivo,14600.0
1989,73,F,1295.0,417,Masivo,9100.0
1990,66,M,637.0,1728,Masivo,7800.0
1991,28,M,1630.0,738,Alto,29400.0
1992,69,F,1630.0,539,Masivo,20500.0
1993,36,F,61.0,698,Masivo,11000.0
1994,34,F,1184.0,1001,Alto,42800.0
1995,22,M,558.0,1365,Masivo,14500.0
1996,74,F,112.0,1316,Masivo,8200.0
1997,64,F,1655.0,383,Masivo,8900.0
1998,78,M,1510.0,1430,Masivo,11400.0
1999,23,F,880.0,115,Alto,47200.0
2000,57,M,1690.0,662,Masivo,10400.0
2001,63,F,63.0,504,Masivo,14600.0
2002,78,M,1346.0,680,Masivo,8200.0
2003,56,M,1673.0,461,Masivo,9100.0
2004,28,F,1642.0,364,Alto,45400.0
2005,39,M,1229.0,337,Masivo,6000.0
2006,30,F,905.0,979,Alto,51800.0
2007,53,M,573.0,599,Masivo,17600.0
2008,64,M,1486.0,1104,Masivo,15700.0
2009,60,M,766.0,384,Masivo,10800.0
2010,33,M,1518.0,47,Alto,47100.0
2011,43,F,464.0,1811,Masivo,8600.0
2012,71,F,1804.0,23,Masivo,15200.0
2013,21,F,235.0,996,Alto,24100.0
2014,45,M,935.0,1114,Masivo,11800.0
2015,70,M,557.0,972,Masivo,6200.0
2016,56,F,1195.0,1091,Masivo,12500.0
2017,24,M,300.0,672,Premium,92200.0
2018,28,M,1652.0,1075,Alto,35200.0
2019,80,F,620.0,586,Masivo,15700.0
2020,72,M,291.0,501,Masivo,15700.0
2021,68,M,1595.0,492,Masivo,12200.0
2022,49,F,601.0,1441,Masivo,15700.0
2023,34,M,989.0,890,Premium,111900.0
2024,52,F,176.0,387,Masivo,11100.0
2025,41,F,1257.0,663,Masivo,13000.0
2026,41,M,1306.0,41,Masivo,11000.0
2027,20,F,1291.0,541,Premium,50400.0
2028,47,M,1171.0,1710,Masivo,17000.0
2029,71,M,334.0,891,Masivo,7800.0
2030,21,M,1521.0,1420,Masivo,7700.0
2031,62,F,870.0,1447,Masivo,15100.0
2032,23,M,80.0,1055,Alto,39700.0
2033,69,M,717.0,1588,Masivo,11500.0
2034,80,M,1457.0,1436,Masivo,15200.0
2035,32,M,1645.0,992,Alto,46800.0
2036,71,F,573.0,1351,Masivo,12600.0
2037,51,M,470.0,493,Masivo,14400.0
2038,52,F,312.0,309,Masivo,6400.0
2039,77,F,1661.0,456,Masivo,12500.0
2040,74,F,121.0,1221,Masivo,6000.0
2041,37,F,634.0,1818,Masivo,8600.0
2042,75,F,1185.0,289,Masivo,14500.0
2043,20,M,1709.0,1527,Masivo,6000.0
2044,75,F,833.0,1770,Masivo,11500.0
2045,54,F,1139.0,1242,Masivo,20700.0
2046,57,F,846.0,893,Masivo,12800.0
2047,78,F,481.0,1778,Masivo,18300.0
2048,29,M,639.0,1045,Alto,52100.0
2049,28,M,203.0,417,Premium,99400.0
2050,69,M,810.0,997,Masivo,14000.0
2051,20,M,473.0,993,Alto,46400.0
2052,61,M,326.0,529,Masivo,12100.0
2053,70,F,486.0,708,Masivo,13600.0
2054,71,F,1178.0,440,Masivo,14600.0
2055,38,F,264.0,977,Masivo,9600.0
2056,76,M,173.0,4,Medio,35500.0
2057,23,F,1496.0,1134,Masivo,9700.0
2058,43,F,381.0,1292,Masivo,13000.0
2059,72,M,1568.0,1593,Masivo,14100.0
2060,47,M,1034.0,1616,Masivo,6000.0
2061,18,M,1726.0,580,Alto,49500.0
2062,57,F,496.0,1811,Masivo,12700.0
2063,68,M,1289.0,9,Masivo,18000.0
2064,44,M,1661.0,1147,Masivo,13200.0
2065,54,F,204.0,518,Masivo,12300.0
2066,66,M,1049.0,506,Masivo,12400.0
2067,24,M,680.0,1362,Masivo,10000.0
2068,54,F,893.0,953,Masivo,15100.0
2069,68,F,495.0,1062,Masivo,13300.0
2070,52,M,1392.0,345,Medio,31300.0
2071,74,M,820.0,541,Masivo,15400.0
2072,42,F,345.0,1293,Masivo,9500.0
2073,54,F,1797.0,268,Masivo,12400.0
2074,20,F,1516.0,393,Alto,64600.0
2075,43,F,39.0,1636,Masivo,12100.0
2076,56,F,1221.0,1678,Masivo,10300.0
2077,43,F,999.0,1630,Masivo,14800.0
2078,74,F,553.0,1634,Masivo,12400.0
2079,62,M,1253.0,317,Medio,20700.0
2080,65,F,258.0,1504,Masivo,13000.0
2081,35,M,757.0,123,Masivo,13800.0
2082,19,F,260.0,1397,Masivo,14200.0
2083,68,F,1149.0,41,Medio,25500.0
2084,35,F,1105.0,542,Masivo,10800.0
2085,72,M,89.0,1232,Masivo,14300.0
2086,24,M,333.0,1101,Masivo,13500.0
2087,32,M,47.0,622,Premium,80200.0
2088,80,F,1377.0,1181,Masivo,13000.0
2089,67,M,769.0,983,Masivo,16400.0
2090,35,F,542.0,359,Masivo,18300.0
2091,56,M,828.0,486,Masivo,13600.0
2092,30,F,991.0,1171,Masivo,17000.0
2093,76,F,143.0,747,Masivo,17100.0
2094,65,M,84.0,1101,Masivo,9700.0
2095,51,F,485.0,1614,Masivo,8000.0
2096,70,M,339.0,687,Masivo,16000.0
2097,68,M,1502.0,1747,Masivo,10000.0
2098,37,M,624.0,165,Masivo,6400.0
2099,43,F,1389.0,1725,Masivo,12100.0
2100,72,F,1320.0,1046,Masivo,12900.0
2101,54,F,450.0,552,Masivo,11700.0
2102,30,F,1459.0,107,Premium,67500.0
2103,30,M,1480.0,1161,Masivo,14100.0
2104,33,M,540.0,1096,Masivo,12700.0
2105,21,M,624.0,1509,Masivo,12800.0
2106,63,F,434.0,1474,Masivo,11000.0
2107,41,M,492.0,1213,Masivo,15100.0
2108,50,M,649.0,1188,Masivo,8200.0
2109,77,M,476.0,1441,Masivo,17600.0
2110,19,F,1042.0,1094,Alto,52200.0
2111,49,M,1712.0,456,Masivo,14100.0
2112,29,F,711.0,529,Alto,46200.0
2113,48,F,499.0,1465,Masivo,8000.0
2114,40,M,1046.0,833,Masivo,15700.0
2115,71,M,1541.0,762,Masivo,14300.0
2116,65,F,675.0,685,Masivo,9600.0
2117,23,F,578.0,710,Alto,44800.0
2118,42,M,1110.0,1421,Masivo,14000.0
2119,72,M,769.0,1405,Masivo,10900.0
2120,79,F,1332.0,739,Masivo,7700.0
2121,32,M,1478.0,1463,Masivo,9000.0
2122,61,M,24.0,965,Masivo,13700.0
2123,59,F,845.0,1199,Masivo,14200.0
2124,19,M,867.0,922,Alto,49500.0
2125,79,M,1426.0,225,Masivo,15400.0
2126,18,F,935.0,445,Alto,27100.0
2127,26,F,530.0,738,Alto,41400.0
2128,56,F,547.0,267,Masivo,17100.0
2129,32,F,25.0,1456,Masivo,10900.0
2130,69,M,1190.0,1013,Masivo,8000.0
2131,63,M,1.0,741,Masivo,6000.0
2132,59,M,1549.0,1699,Masivo,9600.0
2133,75,M,1647.0,717,Masivo,15400.0
2134,40,F,391.0,1700,Masivo,13200.0
2135,31,M,298.0,233,Alto,45500.0
2136,61,M,234.0,1392,Masivo,15800.0
2137,57,M,1256.0,491,Masivo,7600.0
2138,24,F,,202,Alto,55200.0
2139,60,F,1481.0,135,Medio,28600.0
2140,71,M,913.0,1730,Masivo,14400.0
2141,59,F,1245.0,1394,Masivo,7600.0
2142,36,M,902.0,166,Medio,23300.0
2143,24,M,728.0,1116,Masivo,11200.0
2144,39,F,1231.0,619,Masivo,20600.0
2145,58,F,101.0,880,Masivo,15700.0
2146,35,M,163.0,1197,Masivo,12800.0
2147,63,F,1308.0,1383,Masivo,11700.0
2148,59,M,1187.0,1002,Masivo,17600.0
2149,27,M,1363.0,55,Premium,67800.0
2150,33,M,1433.0,503,Alto,44700.0
2151,69,F,235.0,1720,Masivo,15100.0
2152,69,M,1.0,561,Masivo,6000.0
2153,60,M,413.0,538,Masivo,17300.0
2154,26,F,416.0,916,Alto,34400.0
2155,59,M,1091.0,641,Masivo,12800.0
2156,36,M,468.0,1166,Masivo,9500.0
2157,44,F,1495.0,1645,Masivo,9100.0
2158,65,M,445.0,966,Masivo,11600.0
2159,63,F,1304.0,151,Medio,19200.0
2160,70,M,1464.0,1772,Masivo,13800.0
2161,64,F,172.0,494,Masivo,13900.0
2162,61,M,659.0,903,Masivo,15300.0
2163,68,M,367.0,550,Masivo,12200.0
2164,78,F,839.0,478,Masivo,14900.0
2165,50,M,190.0,711,Masivo,7400.0
2166,28,F,1664.0,1629,Masivo,13700.0
2167,74,M,55.0,510,Masivo,11800.0
2168,36,F,987.0,734,Masivo,10600.0
2169,26,F,1694.0,259,Premium,55800.0
2170,64,F,1525.0,297,Medio,25300.0
2171,66,F,127.0,197,Masivo,8900.0
2172,78,M,1418.0,269,Medio,28500.0
2173,39,M,1462.0,1288,Masivo,13400.0
2174,32,M,716.0,779,Alto,54900.0
2175,65,M,482.0,1360,Masivo,9400.0
2176,44,F,665.0,670,Masivo,8900.0
2177,39,M,1675.0,221,Medio,24000.0
2178,55,M,276.0,1005,Masivo,9400.0
2179,72,M,1823.0,923,Masivo,12500.0
2180,21,F,740.0,675,Alto,40900.0
2181,55,M,1224.0,902,Masivo,9500.0
2182,57,F,714.0,791,Masivo,18600.0
2183,74,F,148.0,970,Masivo,7700.0
2184,25,M,869.0,852,Alto,40300.0
2185,42,F,838.0,466,Masivo,15700.0
2186,44,F,533.0,494,Masivo,10500.0
2187,72,F,856.0,879,Masivo,12400.0
2188,30,M,449.0,1216,Masivo,16100.0
2189,54,F,26.0,1807,Masivo,12800.0
2190,47,F,607.0,1059,Masivo,10700.0
2191,73,M,1612.0,891,Masivo,9100.0
2192,67,F,1036.0,1343,Masivo,11500.0
2193,39,F,1.0,1459,Masivo,8500.0
2194,29,F,1500.0,1815,Masivo,9800.0
2195,21,M,,516,Premium,79700.0
2196,35,M,145.0,1364,Masivo,11000.0
2197,67,F,1378.0,1099,Masivo,16700.0
2198,66,F,1111.0,1577,Masivo,10300.0
2199,68,M,847.0,1802,Masivo,11300.0
2200,23,M,529.0,1289,Masivo,6000.0
2201,45,F,969.0,1488,Masivo,16400.0
2202,43,M,1350.0,74,Masivo,6000.0
2203,48,M,1101.0,208,Masivo,8800.0
2204,20,M,771.0,74,Alto,46800.0
2205,64,M,820.0,1771,Masivo,13800.0
2206,18,M,747.0,836,Premium,94000.0
2207,66,F,313.0,1018,Masivo,13500.0
2208,30,F,,1018,Alto,33000.0
2209,18,F,465.0,1646,Masivo,7200.0
2210,33,F,1020.0,403,Alto,38400.0
2211,74,F,1298.0,1431,Masivo,9400.0
2212,26,F,1817.0,992,Alto,48000.0
2213,50,M,889.0,1085,Masivo,12100.0
2214,28,F,486.0,1541,Masivo,10500.0
2215,20,M,1204.0,1024,Alto,54400.0
2216,36,F,1435.0,138,Medio,17300.0
2217,51,M,1597.0,307,Masivo,17400.0
2218,39,M,1464.0,1211,Masivo,13300.0
2219,61,M,1113.0,187,Medio,27900.0
2220,39,M,171.0,1390,Masivo,9400.0
2221,49,F,181.0,19,Masivo,10100.0
2222,30,M,1639.0,54,Alto,18800.0
2223,76,F,349.0,443,Masivo,16600.0
2224,43,M,,915,Masivo,15600.0
2225,32,M,892.0,953,Alto,52800.0
2226,26,M,1817.0,1711,Masivo,9300.0
2227,19,M,249.0,235,Alto,40600.0
2228,28,F,122.0,892,Alto,39000.0
2229,63,F,1297.0,1330,Masivo,8700.0
2230,20,M,464.0,712,Premium,67600.0
2231,58,M,1240.0,80,Masivo,10900.0
2232,52,F,1549.0,202,Medio,18700.0
2233,56,M,1472.0,1537,Masivo,11500.0
2234,60,M,724.0,775,Masivo,11000.0
2235,71,F,,1701,Masivo,12900.0
2236,62,M,282.0,1136,Masivo,13500.0
2237,46,F,751.0,268,Medio,22500.0
2238,53,M,1498.0,739,Masivo,10000.0
2239,62,F,59.0,1275,Masivo,10700.0
2240,62,M,856.0,149,Medio,32500.0
2241,18,M,256.0,766,Alto,48600.0
2242,60,M,1110.0,786,Masivo,11300.0
2243,51,M,1650.0,1208,Masivo,11800.0
2244,56,M,1733.0,899,Masivo,10900.0
2245,44,M,485.0,1471,Masivo,15900.0
2246,24,F,1758.0,1810,Masivo,10500.0
2247,57,M,1444.0,960,Masivo,10800.0
2248,25,F,520.0,1152,Masivo,13800.0
2249,49,M,638.0,159,Masivo,14700.0
2250,30,F,1381.0,1328,Masivo,7000.0
2251,71,F,1206.0,1658,Masivo,13800.0
2252,30,F,1747.0,1208,Masivo,19600.0
2253,44,M,649.0,1773,Masivo,14700.0
2254,20,F,716.0,1597,Masivo,6800.0
2255,76,M,1549.0,255,Masivo,16300.0
2256,77,M,37.0,1789,Masivo,11000.0
2257,33,F,,867,Premium,60500.0
2258,60,M,1642.0,137,Medio,28300.0
2259,25,M,1029.0,972,Alto,52400.0
2260,60,F,1403.0,1618,Masivo,14000.0
2261,78,F,146.0,323,Masivo,14200.0
2262,50,F,1516.0,575,Masivo,10800.0
2263,64,F,1511.0,1497,Masivo,9100.0
2264,34,M,1118.0,1397,Masivo,14000.0
2265,47,F,1360.0,664,Masivo,17000.0
2266,36,F,1422.0,1781,Masivo,11300.0
2267,21,M,1714.0,701,Alto,44800.0
2268,29,M,57.0,218,Premium,94100.0
2269,72,F,731.0,464,Masivo,13500.0
2270,69,F,559.0,1670,Masivo,11900.0
2271,45,M,839.0,418,Masivo,15100.0
2272,24,M,1610.0,256,Premium,89300.0
2273,74,F,915.0,235,Medio,35900.0
2274,72,F,1048.0,1497,Masivo,6000.0
2275,59,M,592.0,134,Medio,29900.0
2276,40,F,849.0,398,Masivo,16000.0
2277,79,M,1459.0,1601,Masivo,17800.0
2278,74,F,466.0,99,Masivo,11300.0
2279,41,M,651.0,1819,Masivo,8300.0
2280,29,M,1613.0,1069,Alto,45000.0
2281,43,M,689.0,734,Masivo,17700.0
2282,35,F,1101.0,1305,Masivo,14100.0
2283,62,M,238.0,1159,Masivo,9800.0
2284,69,M,1700.0,870,Masivo,13600.0
2285,74,M,221.0,920,Masivo,10500.0
2286,25,M,375.0,1581,Masivo,15500.0
2287,64,F,14.0,743,Masivo,12800.0
2288,78,M,530.0,492,Masivo,12800.0
2289,24,M,1409.0,1220,Masivo,8700.0
2290,55,M,1276.0,1032,Masivo,11600.0
2291,54,F,1232.0,937,Masivo,12700.0
2292,29,M,608.0,26,Alto,33600.0
2293,67,M,484.0,680,Masivo,9700.0
2294,19,M,11.0,949,Alto,41100.0
2295,74,F,540.0,1742,Masivo,10300.0
2296,80,F,1748.0,1775,Masivo,8800.0
2297,48,M,1819.0,1781,Masivo,12200.0
2298,25,M,1068.0,1006,Alto,38500.0
2299,46,F,176.0,1678,Masivo,9600.0
2300,34,F,1201.0,1407,Masivo,9200.0
2301,18,F,1165.0,1481,Masivo,12700.0
2302,61,M,88.0,1633,Masivo,13100.0
2303,65,M,1501.0,215,Medio,26000.0
2304,54,F,245.0,1502,Masivo,16800.0
2305,79,M,1407.0,155,Medio,29700.0
2306,39,F,1018.0,999,Masivo,15500.0
2307,62,F,470.0,813,Masivo,12400.0
2308,24,F,525.0,347,Premium,78300.0
2309,64,M,1509.0,489,Masivo,10000.0
2310,40,F,1000.0,977,Masivo,10400.0
2311,59,M,477.0,382,Masivo,12000.0
2312,71,M,259.0,307,Masivo,12400.0
2313,75,M,970.0,246,Masivo,14300.0
2314,21,M,,341,Premium,83600.0
2315,77,M,1194.0,1063,Masivo,8600.0
2316,72,F,850.0,1123,Masivo,9500.0
2317,49,M,325.0,461,Masivo,6000.0
2318,22,M,646.0,1479,Masivo,7800.0
2319,38,F,1032.0,969,Masivo,6000.0
2320,80,F,1049.0,655,Masivo,14000.0
2321,50,M,945.0,555,Masivo,12600.0
2322,59,M,317.0,398,Masivo,16400.0
2323,70,F,596.0,546,Masivo,12700.0
2324,47,F,1822.0,1112,Masivo,15000.0
2325,54,F,1031.0,550,Masivo,13500.0
2326,72,F,1245.0,1452,Masivo,13600.0
2327,38,F,363.0,382,Masivo,12100.0
2328,49,M,1732.0,27,Masivo,12500.0
2329,19,F,52.0,319,Premium,100600.0
2330,44,M,1284.0,197,Masivo,13900.0
2331,53,M,,732,Masivo,7300.0
2332,23,M,514.0,1731,Masivo,7500.0
2333,79,F,1734.0,1323,Masivo,15600.0
2334,37,M,668.0,1562,Masivo,8200.0
2335,53,M,131.0,1353,Masivo,10900.0
2336,60,F,1641.0,15,Medio,26500.0
2337,39,F,1283.0,614,Masivo,14500.0
2338,21,F,1787.0,331,Alto,43000.0
2339,72,M,1398.0,1089,Masivo,9100.0
2340,53,F,1815.0,1054,Masivo,17400.0
2341,56,M,1516.0,1241,Masivo,17000.0
2342,60,M,1017.0,330,Medio,20900.0
2343,46,M,821.0,641,Masivo,14600.0
2344,66,M,486.0,1676,Masivo,12500.0
2345,18,F,1053.0,271,Premium,84700.0
2346,71,F,1596.0,546,Masivo,12100.0
2347,69,F,1113.0,828,Masivo,10600.0
2348,51,M,234.0,1302,Masivo,7200.0
2349,24,F,678.0,1152,Masivo,13900.0
2350,28,F,395.0,111,Alto,45800.0
2351,70,M,1248.0,1125,Masivo,18300.0
2352,64,F,1144.0,293,Medio,34200.0
2353,34,F,250.0,652,Premium,59800.0
2354,30,M,132.0,1472,Masivo,12000.0
2355,72,F,474.0,1680,Masivo,11900.0
2356,47,F,275.0,187,Medio,28100.0
2357,30,F,522.0,963,Premium,68900.0
2358,24,F,1564.0,26,Alto,37800.0
2359,20,F,322.0,1603,Masivo,11500.0
2360,71,M,1180.0,668,Masivo,10700.0
2361,25,M,599.0,20,Premium,112100.0
2362,46,M,1558.0,982,Masivo,9300.0
2363,55,M,551.0,802,Masivo,10700.0
2364,26,F,1154.0,1019,Alto,45200.0
2365,18,M,1114.0,1603,Masivo,8600.0
2366,21,M,1622.0,1024,Premium,33300.0
2367,45,F,108.0,1189,Masivo,8700.0
2368,48,F,364.0,60,Medio,28300.0
2369,67,F,1763.0,874,Masivo,15500.0
2370,29,F,286.0,1228,Masivo,15200.0
2371,29,F,819.0,121,Premium,92600.0
2372,26,M,603.0,200,Premium,57100.0
2373,60,F,1812.0,841,Masivo,11900.0
2374,74,M,520.0,1037,Masivo,12600.0
2375,74,F,988.0,803,Masivo,7200.0
2376,80,M,1139.0,460,Masivo,6300.0
2377,62,F,1332.0,932,Masivo,12700.0
2378,35,M,502.0,334,Medio,20800.0
2379,39,M,1603.0,1444,Masivo,16300.0
2380,46,M,559.0,222,Medio,21600.0
2381,26,F,889.0,922,Alto,47700.0
2382,62,F,479.0,487,Masivo,7000.0
2383,50,F,1366.0,524,Masivo,17500.0
2384,62,M,1285.0,585,Masivo,13000.0
2385,38,M,270.0,940,Masivo,15300.0
2386,77,M,1589.0,541,Masivo,10400.0
2387,31,F,1416.0,791,Alto,40900.0
2388,57,F,261.0,1552,Masivo,12700.0
2389,61,M,870.0,762,Masivo,10500.0
2390,61,M,1730.0,1492,Masivo,17100.0
2391,63,F,1537.0,58,Masivo,9700.0
2392,79,F,562.0,374,Masivo,14600.0
2393,52,F,88.0,1044,Masivo,16300.0
2394,38,M,892.0,1232,Masivo,10600.0
2395,66,M,592.0,583,Masivo,10700.0
2396,48,F,1812.0,1013,Masivo,14900.0
2397,78,F,7.0,1184,Masivo,7300.0
2398,44,F,70.0,216,Masivo,11300.0
2399,75,F,330.0,848,Masivo,8000.0
2400,36,M,1505.0,1333,Masivo,15500.0
2401,45,M,332.0,696,Masivo,12300.0
2402,51,F,1127.0,960,Masivo,17400.0
2403,42,F,373.0,1640,Masivo,15400.0
2404,60,M,537.0,706,Masivo,12700.0
